2016/01/04 {'chg': -0.052100840336134435, 'volume': 5848300, 'rate': 0.02103019225625924, 'vol_chg': 0, 'relation': (False, False), 'RSI': 0.0, 'price': {'opening': 17.84, 'closing': 16.92, 'highest': 17.84, 'lowest': 16.8, 'avg': 17.35}, 'KDJ': {'RSV': 50, 'K': 49.99999999999999, 'D': 49.99999999999999, 'J': 49.999999999999986}}
2016/10/26 {'chg': -0.004237288135593214, 'volume': 9365944, 'rate': 0.0010929620533567611, 'vol_chg': 0.478687651337071, 'relation': (False, True), 'RSI': 51.69792756294022, 'price': {'opening': 21.23, 'closing': 21.15, 'highest': 21.24, 'lowest': 20.8, 'avg': 21.104999999999997}, 'KDJ': {'RSV': 65.5172413793103, 'K': 77.3287179606055, 'D': 80.7989170394105, 'J': 70.38831980299551}}
2016/10/27 {'chg': 0.010401891252955198, 'volume': 8906310, 'rate': 0.011787756302082193, 'vol_chg': -0.04907503183875539, 'relation': (False, False), 'RSI': 56.53447299160993, 'price': {'opening': 21.22, 'closing': 21.37, 'highest': 21.63, 'lowest': 20.9, 'avg': 21.279999999999998}, 'KDJ': {'RSV': 90.80459770114963, 'K': 81.82067787412021, 'D': 81.13950398431373, 'J': 83.18302565373315}}
2016/10/28 {'chg': 0.0009358914365933352, 'volume': 5975906, 'rate': 0.003707621534847322, 'vol_chg': -0.32902560095033745, 'relation': (False, False), 'RSI': 64.9266463440464, 'price': {'opening': 21.43, 'closing': 21.39, 'highest': 21.47, 'lowest': 21.25, 'avg': 21.385}, 'KDJ': {'RSV': 93.10344827586222, 'K': 85.58160134136754, 'D': 82.62020310333166, 'J': 91.5043978174393}}
2016/10/31 {'chg': -0.023842917251051966, 'volume': 11327506, 'rate': -0.022563657205703972, 'vol_chg': 0.8955294812200861, 'relation': (False, True), 'RSI': 56.89490031429099, 'price': {'opening': 21.39, 'closing': 20.88, 'highest': 21.39, 'lowest': 20.76, 'avg': 21.105}, 'KDJ': {'RSV': 0.0, 'K': 57.05440089424503, 'D': 74.09826903363611, 'J': 22.96666461546286}}
2016/11/01 {'chg': 0.006226053639846866, 'volume': 8304873, 'rate': -0.0013429016284620988, 'vol_chg': -0.26684011467307983, 'relation': (False, False), 'RSI': 37.19821556940887, 'price': {'opening': 20.87, 'closing': 21.01, 'highest': 21.03, 'lowest': 20.7, 'avg': 20.902500000000003}, 'KDJ': {'RSV': 24.52830188679288, 'K': 46.21236789176098, 'D': 64.80296865301106, 'J': 9.031166369260802}}
2016/11/02 {'chg': -0.010471204188481789, 'volume': 6324471, 'rate': -0.00375508895040482, 'vol_chg': -0.23846264717112473, 'relation': (False, False), 'RSI': 38.69349748714581, 'price': {'opening': 20.91, 'closing': 20.79, 'highest': 21.1, 'lowest': 20.72, 'avg': 20.880000000000003}, 'KDJ': {'RSV': 0.0, 'K': 30.808245261173983, 'D': 53.471394189065364, 'J': -14.518052594608776}}
2016/11/03 {'chg': 0.0033670033670033807, 'volume': 6981738, 'rate': -0.005587816950432577, 'vol_chg': 0.10392442308613638, 'relation': (True, False), 'RSI': 35.52963623460554, 'price': {'opening': 20.69, 'closing': 20.86, 'highest': 20.94, 'lowest': 20.63, 'avg': 20.78}, 'KDJ': {'RSV': 11.290322580645189, 'K': 24.30227103433105, 'D': 43.74835313748726, 'J': -14.589893171981373}}
2016/11/04 {'chg': -0.010546500479386331, 'volume': 8445836, 'rate': -0.009267240434038338, 'vol_chg': 0.20970394477707413, 'relation': (False, True), 'RSI': 26.843888951349786, 'price': {'opening': 20.8, 'closing': 20.64, 'highest': 20.89, 'lowest': 20.5, 'avg': 20.7075}, 'KDJ': {'RSV': 0.0, 'K': 16.201514022887366, 'D': 34.56607343262063, 'J': -20.527604796579155}}
2016/11/07 {'chg': 0.012596899224806104, 'volume': 9681777, 'rate': 0.009825169126552118, 'vol_chg': 0.1463373193606885, 'relation': (True, False), 'RSI': 37.21075343547351, 'price': {'opening': 20.58, 'closing': 20.9, 'highest': 20.95, 'lowest': 20.44, 'avg': 20.7175}, 'KDJ': {'RSV': 34.6666666666664, 'K': 22.356564904147042, 'D': 30.496237256462763, 'J': 6.077220199515608}}
2016/11/08 {'chg': -0.0014354066985644777, 'volume': 9006412, 'rate': -0.006339236872398455, 'vol_chg': -0.06975630609959309, 'relation': (False, False), 'RSI': 39.88498437506804, 'price': {'opening': 20.92, 'closing': 20.87, 'highest': 21.04, 'lowest': 20.76, 'avg': 20.8975}, 'KDJ': {'RSV': 30.666666666666725, 'K': 25.126598824986935, 'D': 28.706357779304152, 'J': 17.967080916352508}}
2016/11/09 {'chg': -0.011499760421657977, 'volume': 7930913, 'rate': -0.004890250187360008, 'vol_chg': -0.11941481246916086, 'relation': (False, False), 'RSI': 36.71314465179509, 'price': {'opening': 20.8, 'closing': 20.63, 'highest': 20.92, 'lowest': 20.36, 'avg': 20.6775}, 'KDJ': {'RSV': 0.0, 'K': 16.75106588332462, 'D': 24.721260480644307, 'J': 0.8106766886852483}}
2016/11/10 {'chg': 0.011148812409112963, 'volume': 7902128, 'rate': -0.0034560731086099705, 'vol_chg': -0.0036294686374696078, 'relation': (False, False), 'RSI': 37.226559016771795, 'price': {'opening': 20.81, 'closing': 20.86, 'highest': 20.96, 'lowest': 20.75, 'avg': 20.845}, 'KDJ': {'RSV': 30.263157894736835, 'K': 21.255096553795358, 'D': 23.56587250502799, 'J': 16.633544651330098}}
2016/11/11 {'chg': 0.004314477468839878, 'volume': 6603700, 'rate': -0.004000712825922083, 'vol_chg': -0.16431371397679206, 'relation': (False, False), 'RSI': 39.44853507521456, 'price': {'opening': 20.81, 'closing': 20.95, 'highest': 21.14, 'lowest': 20.81, 'avg': 20.927500000000002}, 'KDJ': {'RSV': 84.21052631578898, 'K': 42.24023980779323, 'D': 29.790661605949737, 'J': 67.13939621148022}}
2016/11/14 {'chg': -0.01813842482100234, 'volume': 12960935, 'rate': -0.02293564999105732, 'vol_chg': 0.9626777412662598, 'relation': (False, True), 'RSI': 41.956028710994296, 'price': {'opening': 20.8, 'closing': 20.57, 'highest': 21.02, 'lowest': 20.41, 'avg': 20.700000000000003}, 'KDJ': {'RSV': 0.0, 'K': 28.160159871862152, 'D': 29.24716102792054, 'J': 25.98615755974538}}
2016/11/15 {'chg': 0.010695187165775345, 'volume': 6890882, 'rate': 0.01186784220734434, 'vol_chg': -0.468334499015696, 'relation': (False, False), 'RSI': 44.709410899288955, 'price': {'opening': 20.56, 'closing': 20.79, 'highest': 20.83, 'lowest': 20.49, 'avg': 20.667499999999997}, 'KDJ': {'RSV': 57.89473684210512, 'K': 38.071685528609805, 'D': 32.18866919481696, 'J': 49.837718196195496}}
2016/11/16 {'chg': -0.0033670033670033807, 'volume': 6299734, 'rate': -0.0027273733443293835, 'vol_chg': -0.08578698633933944, 'relation': (False, False), 'RSI': 48.35568051686635, 'price': {'opening': 20.85, 'closing': 20.72, 'highest': 20.99, 'lowest': 20.61, 'avg': 20.7925}, 'KDJ': {'RSV': 39.473684210526045, 'K': 38.53901842258188, 'D': 34.3054522707386, 'J': 47.00615072626846}}
2016/11/17 {'chg': -0.005791505791505668, 'volume': 6996489, 'rate': -0.006964160833074663, 'vol_chg': 0.11060070155343067, 'relation': (False, True), 'RSI': 43.28566338745505, 'price': {'opening': 20.73, 'closing': 20.6, 'highest': 20.77, 'lowest': 20.5, 'avg': 20.65}, 'KDJ': {'RSV': 7.894736842105583, 'K': 28.32425789575645, 'D': 32.31172081241121, 'J': 20.349332062446933}}
2016/11/18 {'chg': -0.002427184466019452, 'volume': 3936956, 'rate': 0.0027964607191515237, 'vol_chg': -0.4372954777746381, 'relation': (False, False), 'RSI': 47.60245316429302, 'price': {'opening': 20.6, 'closing': 20.55, 'highest': 20.75, 'lowest': 20.53, 'avg': 20.6075}, 'KDJ': {'RSV': 0.0, 'K': 18.882838597170966, 'D': 27.83542674066446, 'J': 0.9776623101839803}}
2016/11/21 {'chg': -0.008272506082725143, 'volume': 13112708, 'rate': -0.016694301381266104, 'vol_chg': 2.330671716930542, 'relation': (False, True), 'RSI': 33.932268608596324, 'price': {'opening': 20.56, 'closing': 20.38, 'highest': 20.6, 'lowest': 20.13, 'avg': 20.417499999999997}, 'KDJ': {'RSV': 0.0, 'K': 12.588559064780643, 'D': 22.75313751536985, 'J': -7.740597836397768}}
2016/11/22 {'chg': 0.002944062806673321, 'volume': 10064941, 'rate': -0.007076807548552631, 'vol_chg': -0.2324284960818162, 'relation': (False, False), 'RSI': 37.02663862684888, 'price': {'opening': 20.44, 'closing': 20.44, 'highest': 20.78, 'lowest': 20.35, 'avg': 20.5025}, 'KDJ': {'RSV': 10.526315789474078, 'K': 11.901144639678453, 'D': 19.13580655680605, 'J': -2.568179194576736}}
2016/11/23 {'chg': 0.01223091976516634, 'volume': 10685274, 'rate': 0.01457622984830433, 'vol_chg': 0.06163304881767315, 'relation': (True, False), 'RSI': 52.10313346022818, 'price': {'opening': 20.47, 'closing': 20.69, 'highest': 20.8, 'lowest': 20.39, 'avg': 20.5875}, 'KDJ': {'RSV': 54.385964912281075, 'K': 26.062751397212658, 'D': 21.44478817027492, 'J': 35.298677851088144}}
2016/11/24 {'chg': 0.026099565007249838, 'volume': 17267912, 'rate': 0.02588635499969184, 'vol_chg': 0.6160476558673179, 'relation': (True, False), 'RSI': 59.69846488290109, 'price': {'opening': 20.75, 'closing': 21.23, 'highest': 21.33, 'lowest': 20.69, 'avg': 21.0}, 'KDJ': {'RSV': 100.0, 'K': 50.7085009314751, 'D': 31.199359090674978, 'J': 89.72678461307535}}
2016/11/25 {'chg': -0.008478568064060278, 'volume': 11676037, 'rate': -0.015088078298358247, 'vol_chg': -0.3238304086794049, 'relation': (False, False), 'RSI': 52.7906679913173, 'price': {'opening': 21.25, 'closing': 21.05, 'highest': 21.29, 'lowest': 20.78, 'avg': 21.0925}, 'KDJ': {'RSV': 78.82352941176478, 'K': 60.080177091571656, 'D': 40.8262984243072, 'J': 98.58793442610056}}
2016/11/28 {'chg': -0.010451306413301777, 'volume': 19368767, 'rate': -0.015355136587135755, 'vol_chg': 0.6588476895028681, 'relation': (False, True), 'RSI': 57.26199801192389, 'price': {'opening': 21.2, 'closing': 20.83, 'highest': 21.58, 'lowest': 20.42, 'avg': 21.0075}, 'KDJ': {'RSV': 52.94117647058806, 'K': 57.70051021791045, 'D': 46.451035688841614, 'J': 80.19945927604812}}
2016/11/29 {'chg': 0.006721075372059558, 'volume': 18435636, 'rate': 0.0048021853040375664, 'vol_chg': -0.048177098728070814, 'relation': (False, False), 'RSI': 55.30488390701368, 'price': {'opening': 20.83, 'closing': 20.97, 'highest': 21.27, 'lowest': 20.74, 'avg': 20.952499999999997}, 'KDJ': {'RSV': 69.41176470588222, 'K': 61.60426171390103, 'D': 51.502111030528084, 'J': 81.80856308064693}}
2016/11/30 {'chg': -0.004768717215069045, 'volume': 7764693, 'rate': 0.005891783162830906, 'vol_chg': -0.5788215280449235, 'relation': (False, False), 'RSI': 54.42580855006672, 'price': {'opening': 20.85, 'closing': 20.87, 'highest': 21.13, 'lowest': 20.75, 'avg': 20.900000000000002}, 'KDJ': {'RSV': 57.64705882352955, 'K': 60.2851940837772, 'D': 54.42980538161112, 'J': 71.99597148810938}}
2016/12/01 {'chg': 0.00047915668423564975, 'volume': 16926401, 'rate': -0.007196403587852315, 'vol_chg': 1.1799188969866548, 'relation': (True, False), 'RSI': 58.49280639297241, 'price': {'opening': 20.87, 'closing': 20.88, 'highest': 21.2, 'lowest': 20.75, 'avg': 20.925}, 'KDJ': {'RSV': 58.82352941176461, 'K': 59.797972526439665, 'D': 56.219194429887295, 'J': 66.95552871954442}}
2016/12/02 {'chg': -0.0014367816091952867, 'volume': 14206429, 'rate': 0.00815766873091467, 'vol_chg': -0.16069405421743227, 'relation': (False, False), 'RSI': 59.2002998140312, 'price': {'opening': 21.0, 'closing': 20.85, 'highest': 21.16, 'lowest': 20.79, 'avg': 20.95}, 'KDJ': {'RSV': 55.29411764705902, 'K': 58.29668756664611, 'D': 56.911692142140225, 'J': 61.06667841565789}}
2016/12/05 {'chg': -0.02062350119904075, 'volume': 10873894, 'rate': -0.007724295741781812, 'vol_chg': -0.23457935840174896, 'relation': (False, False), 'RSI': 51.44104840230245, 'price': {'opening': 20.73, 'closing': 20.42, 'highest': 20.85, 'lowest': 20.38, 'avg': 20.595}, 'KDJ': {'RSV': 0.0, 'K': 38.86445837776407, 'D': 50.89594755401484, 'J': 14.80148002526255}}
2016/12/06 {'chg': 0.015181194906953903, 'volume': 9673843, 'rate': 0.016886874967417895, 'vol_chg': -0.1103607410555961, 'relation': (False, False), 'RSI': 57.02213149896677, 'price': {'opening': 20.44, 'closing': 20.73, 'highest': 20.75, 'lowest': 20.44, 'avg': 20.59}, 'KDJ': {'RSV': 38.27160493827151, 'K': 38.66684056459988, 'D': 46.81957855754318, 'J': 22.361364578713278}}
2016/12/07 {'chg': 0.01495417269657495, 'volume': 6410854, 'rate': 0.0073852174282659855, 'vol_chg': -0.3373001815307526, 'relation': (False, False), 'RSI': 58.093981274588124, 'price': {'opening': 20.73, 'closing': 21.04, 'highest': 21.09, 'lowest': 20.53, 'avg': 20.8475}, 'KDJ': {'RSV': 76.54320987654302, 'K': 51.29229700191426, 'D': 48.31048470566687, 'J': 57.25592159440903}}
2016/12/08 {'chg': -0.01711026615969579, 'volume': 6616557, 'rate': -0.014871561080336802, 'vol_chg': 0.0320866767516465, 'relation': (False, True), 'RSI': 37.259314819363425, 'price': {'opening': 21.15, 'closing': 20.68, 'highest': 21.19, 'lowest': 20.6, 'avg': 20.905}, 'KDJ': {'RSV': 41.26984126984102, 'K': 47.95147842455651, 'D': 48.19081594529675, 'J': 47.47280338307604}}
2016/12/09 {'chg': -0.00483558994197299, 'volume': 6420943, 'rate': -0.010592260146038963, 'vol_chg': -0.02956431872346902, 'relation': (False, False), 'RSI': 38.664994103182195, 'price': {'opening': 20.68, 'closing': 20.58, 'highest': 20.84, 'lowest': 20.45, 'avg': 20.6375}, 'KDJ': {'RSV': 25.806451612902784, 'K': 40.56980282067193, 'D': 45.65047823708847, 'J': 30.40845198783886}}
2016/12/12 {'chg': -0.025753158406219515, 'volume': 11089718, 'rate': 0.0005782775271933674, 'vol_chg': 0.7271167179026508, 'relation': (False, True), 'RSI': 33.37599980997403, 'price': {'opening': 20.61, 'closing': 20.05, 'highest': 20.61, 'lowest': 19.89, 'avg': 20.29}, 'KDJ': {'RSV': 0.0, 'K': 27.046535213781286, 'D': 39.449163895986075, 'J': 2.2412778493717127}}
2016/12/13 {'chg': 0.0, 'volume': 6632994, 'rate': -0.0007462350264529966, 'vol_chg': -0.4018789296535764, 'relation': (False, False), 'RSI': 29.117162883501255, 'price': {'opening': 19.9, 'closing': 20.05, 'highest': 20.23, 'lowest': 19.89, 'avg': 20.0175}, 'KDJ': {'RSV': 0.0, 'K': 18.03102347585419, 'D': 32.309783755942114, 'J': -10.526497084321655}}
2016/12/14 {'chg': 0.009975062344139616, 'volume': 10494330, 'rate': 0.014878892517973592, 'vol_chg': 0.5821407346365759, 'relation': (True, False), 'RSI': 36.78296071487302, 'price': {'opening': 20.06, 'closing': 20.25, 'highest': 20.56, 'lowest': 20.06, 'avg': 20.232499999999998}, 'KDJ': {'RSV': 20.20202020202016, 'K': 18.754689051242845, 'D': 27.79141885437569, 'J': 0.6812294449771557}}
2016/12/15 {'chg': -0.005925925925925975, 'volume': 8395267, 'rate': 0.0018562393499409894, 'vol_chg': -0.2000187720416644, 'relation': (False, False), 'RSI': 34.6389772351401, 'price': {'opening': 20.18, 'closing': 20.13, 'highest': 20.29, 'lowest': 19.97, 'avg': 20.1425}, 'KDJ': {'RSV': 8.080808080807921, 'K': 15.196728727764537, 'D': 23.59318881217197, 'J': -1.5961914410503297}}
2016/12/16 {'chg': 0.012916045702931027, 'volume': 5593473, 'rate': 0.011103760638688035, 'vol_chg': -0.3337349485132516, 'relation': (False, False), 'RSI': 41.6629425360411, 'price': {'opening': 20.18, 'closing': 20.39, 'highest': 20.45, 'lowest': 20.01, 'avg': 20.2575}, 'KDJ': {'RSV': 34.34343434343438, 'K': 21.57896393298782, 'D': 22.921780519110584, 'J': 18.893330760742288}}
2016/12/19 {'chg': 0.000490436488474645, 'volume': 5845057, 'rate': 0.0021961165489386373, 'vol_chg': 0.04497813791181257, 'relation': (True, False), 'RSI': 49.94958632311, 'price': {'opening': 20.45, 'closing': 20.4, 'highest': 20.62, 'lowest': 20.18, 'avg': 20.4125}, 'KDJ': {'RSV': 35.35353535353519, 'K': 26.170487739836943, 'D': 24.00468292601937, 'J': 30.50209736747209}}
2016/12/20 {'chg': -0.0014705882352939992, 'volume': 5152362, 'rate': 0.0037530569498769764, 'vol_chg': -0.11850953720382881, 'relation': (False, False), 'RSI': 41.03093869972269, 'price': {'opening': 20.43, 'closing': 20.37, 'highest': 20.44, 'lowest': 20.2, 'avg': 20.360000000000003}, 'KDJ': {'RSV': 32.3232323232324, 'K': 28.221402600968762, 'D': 25.4102561510025, 'J': 33.84369550090129}}
2016/12/21 {'chg': 0.043691703485517944, 'volume': 19624325, 'rate': 0.031858548066049, 'vol_chg': 2.808801671932213, 'relation': (True, False), 'RSI': 54.902119705402015, 'price': {'opening': 20.4, 'closing': 21.26, 'highest': 21.33, 'lowest': 20.4, 'avg': 20.8475}, 'KDJ': {'RSV': 100.0, 'K': 52.14760173397917, 'D': 34.32270467866139, 'J': 87.79739584461474}}
2016/12/22 {'chg': 0.01693320790216366, 'volume': 15044833, 'rate': 0.01618697287571066, 'vol_chg': -0.23335793715197847, 'relation': (False, False), 'RSI': 68.86242525521358, 'price': {'opening': 21.28, 'closing': 21.62, 'highest': 21.98, 'lowest': 21.15, 'avg': 21.5075}, 'KDJ': {'RSV': 100.0, 'K': 68.09840115598611, 'D': 45.58127017110296, 'J': 113.13266312575243}}
2016/12/23 {'chg': 0.0, 'volume': 11561338, 'rate': 0.010020870355225952, 'vol_chg': -0.2315409549577586, 'relation': (False, False), 'RSI': 71.70470465821131, 'price': {'opening': 21.63, 'closing': 21.62, 'highest': 21.88, 'lowest': 21.52, 'avg': 21.6625}, 'KDJ': {'RSV': 100.0, 'K': 78.73226743732407, 'D': 56.63160259317666, 'J': 122.93359712561887}}
2016/12/26 {'chg': 0.001850138760406991, 'volume': 16200142, 'rate': -0.0024140613907529893, 'vol_chg': 0.401234182410375, 'relation': (True, False), 'RSI': 92.06834576043397, 'price': {'opening': 21.68, 'closing': 21.66, 'highest': 22.16, 'lowest': 21.36, 'avg': 21.715}, 'KDJ': {'RSV': 100.0, 'K': 85.8215116248827, 'D': 66.36157227041201, 'J': 124.74139033382409}}
2016/12/27 {'chg': 0.0004616805170822513, 'volume': 11564993, 'rate': 0.003126805611557239, 'vol_chg': -0.28611780069582105, 'relation': (False, False), 'RSI': 92.10742059862731, 'price': {'opening': 21.59, 'closing': 21.67, 'highest': 21.93, 'lowest': 21.56, 'avg': 21.6875}, 'KDJ': {'RSV': 100.00000000000001, 'K': 90.54767441658848, 'D': 74.42360631913749, 'J': 122.79581061149042}}
2016/12/28 {'chg': -0.004153207198892635, 'volume': 8858510, 'rate': 0.00011099295226734557, 'vol_chg': -0.23402374735548911, 'relation': (False, False), 'RSI': 86.85932895170139, 'price': {'opening': 21.82, 'closing': 21.58, 'highest': 21.99, 'lowest': 21.51, 'avg': 21.725}, 'KDJ': {'RSV': 94.15584415584395, 'K': 91.75039766300696, 'D': 80.19920343376064, 'J': 114.85278612149958}}
2016/12/29 {'chg': -0.012511584800741408, 'volume': 11266893, 'rate': -0.010379484725161418, 'vol_chg': 0.2718722448809111, 'relation': (False, True), 'RSI': 80.80477318564266, 'price': {'opening': 21.57, 'closing': 21.31, 'highest': 21.67, 'lowest': 21.23, 'avg': 21.445}, 'KDJ': {'RSV': 72.3076923076921, 'K': 85.269495877902, 'D': 81.88930091514109, 'J': 92.02988580342384}}
2016/12/30 {'chg': 0.010323791647114146, 'volume': 22112660, 'rate': 0.007765271556418158, 'vol_chg': 0.9626227035261629, 'relation': (True, False), 'RSI': 80.26324650078348, 'price': {'opening': 21.38, 'closing': 21.53, 'highest': 21.88, 'lowest': 21.38, 'avg': 21.5425}, 'KDJ': {'RSV': 89.2307692307692, 'K': 86.58992032885773, 'D': 83.45617405304664, 'J': 92.85741288047993}}
2017/01/03 {'chg': 0.060845332094751445, 'volume': 27373860, 'rate': 0.0497584117017355, 'vol_chg': 0.23792705174320955, 'relation': (True, False), 'RSI': 88.0877343923424, 'price': {'opening': 21.55, 'closing': 22.84, 'highest': 22.95, 'lowest': 21.55, 'avg': 22.2225}, 'KDJ': {'RSV': 100.0, 'K': 91.05994688590515, 'D': 85.9907649973328, 'J': 101.19831066304982}}
2017/01/04 {'chg': 0.03809106830122597, 'volume': 27307053, 'rate': 0.030308903025359, 'vol_chg': -0.002440539989610526, 'relation': (False, False), 'RSI': 91.17619363701706, 'price': {'opening': 22.84, 'closing': 23.71, 'highest': 23.75, 'lowest': 22.7, 'avg': 23.25}, 'KDJ': {'RSV': 100.0, 'K': 94.03996459060343, 'D': 88.67383152842301, 'J': 104.77223071496431}}
2017/01/05 {'chg': -0.01012231126107136, 'volume': 11084812, 'rate': -0.01236101634043035, 'vol_chg': -0.5940678036549751, 'relation': (False, False), 'RSI': 82.7505295610733, 'price': {'opening': 23.72, 'closing': 23.47, 'highest': 23.74, 'lowest': 23.34, 'avg': 23.5675}, 'KDJ': {'RSV': 89.99999999999991, 'K': 92.69330972706892, 'D': 90.0136575946383, 'J': 98.05261399193014}}
2017/01/06 {'chg': 0.005112910097997486, 'volume': 13785604, 'rate': 0.008844085230262469, 'vol_chg': 0.24364797526561568, 'relation': (True, False), 'RSI': 81.32938925160838, 'price': {'opening': 23.6, 'closing': 23.59, 'highest': 23.88, 'lowest': 23.19, 'avg': 23.565}, 'KDJ': {'RSV': 94.99999999999996, 'K': 93.4622064847126, 'D': 91.16317389132973, 'J': 98.06027167147829}}
2017/01/09 {'chg': -0.007630351844001683, 'volume': 17573789, 'rate': -0.013387022048067656, 'vol_chg': 0.27479282010421885, 'relation': (False, True), 'RSI': 77.22242634654839, 'price': {'opening': 23.6, 'closing': 23.41, 'highest': 24.15, 'lowest': 23.24, 'avg': 23.599999999999998}, 'KDJ': {'RSV': 87.49999999999999, 'K': 91.47480432314173, 'D': 91.26705070193373, 'J': 91.89031156555774}}
2017/01/10 {'chg': 0.007261853908585995, 'volume': 9292158, 'rate': 0.01046000402195598, 'vol_chg': -0.4712490288804537, 'relation': (False, False), 'RSI': 78.00999594531585, 'price': {'opening': 23.55, 'closing': 23.58, 'highest': 23.92, 'lowest': 23.28, 'avg': 23.5825}, 'KDJ': {'RSV': 94.58333333333323, 'K': 92.51098065987222, 'D': 91.68169402124656, 'J': 94.16955393712357}}
2017/01/11 {'chg': -0.004664970313825252, 'volume': 7770552, 'rate': 0.0037568249847157098, 'vol_chg': -0.16375162798566276, 'relation': (False, False), 'RSI': 75.68251482104722, 'price': {'opening': 23.75, 'closing': 23.47, 'highest': 23.85, 'lowest': 23.34, 'avg': 23.6025}, 'KDJ': {'RSV': 89.99999999999991, 'K': 91.67398710658145, 'D': 91.67912504969152, 'J': 91.66371122036134}}
2017/01/12 {'chg': -0.006817213463996598, 'volume': 11839591, 'rate': -0.000847333252372625, 'vol_chg': 0.5236486416923791, 'relation': (False, True), 'RSI': 74.44847772270161, 'price': {'opening': 23.56, 'closing': 23.31, 'highest': 23.84, 'lowest': 23.22, 'avg': 23.4825}, 'KDJ': {'RSV': 83.33333333333326, 'K': 88.89376918216539, 'D': 90.75067309384947, 'J': 85.17996135879721}}
2017/01/13 {'chg': 0.008580008580008703, 'volume': 12256902, 'rate': 0.010818713659367693, 'vol_chg': 0.03524707905872762, 'relation': (True, False), 'RSI': 81.66517313155391, 'price': {'opening': 23.28, 'closing': 23.51, 'highest': 23.75, 'lowest': 22.81, 'avg': 23.337500000000002}, 'KDJ': {'RSV': 90.82568807339453, 'K': 89.53774214590842, 'D': 90.34636277786912, 'J': 87.92050088198707}}
2017/01/16 {'chg': 0.020842194810718775, 'volume': 32654926, 'rate': 0.02404034492408876, 'vol_chg': 1.6642071544669281, 'relation': (True, False), 'RSI': 82.79981528393883, 'price': {'opening': 23.5, 'closing': 24.0, 'highest': 24.3, 'lowest': 23.41, 'avg': 23.8025}, 'KDJ': {'RSV': 100.0, 'K': 93.0251614306056, 'D': 91.23929566211461, 'J': 96.59689296758756}}
2017/01/17 {'chg': -0.024166666666666597, 'volume': 15190936, 'rate': -0.02597895173090959, 'vol_chg': -0.5348041517533986, 'relation': (False, False), 'RSI': 59.93570850017459, 'price': {'opening': 24.13, 'closing': 23.42, 'highest': 24.13, 'lowest': 23.1, 'avg': 23.695}, 'KDJ': {'RSV': 15.94202898550765, 'K': 67.33078394890629, 'D': 83.26979175771183, 'J': 35.4527683312952}}
2017/01/18 {'chg': 0.05251921434671208, 'volume': 30952356, 'rate': 0.05102674429380608, 'vol_chg': 1.0375542362893242, 'relation': (True, False), 'RSI': 63.848939395224406, 'price': {'opening': 23.6, 'closing': 24.65, 'highest': 24.9, 'lowest': 23.45, 'avg': 24.15}, 'KDJ': {'RSV': 100.00000000000001, 'K': 78.2205226326042, 'D': 81.58670204934262, 'J': 71.48816379912736}}
2017/01/19 {'chg': -0.006896551724137856, 'volume': 16107369, 'rate': -0.0028455615805358754, 'vol_chg': -0.4796076589452512, 'relation': (False, False), 'RSI': 65.27435683529599, 'price': {'opening': 24.69, 'closing': 24.48, 'highest': 25.06, 'lowest': 24.29, 'avg': 24.63}, 'KDJ': {'RSV': 87.31343283582103, 'K': 81.25149270034314, 'D': 81.47496559967612, 'J': 80.80454690167716}}
2017/01/20 {'chg': 0.008169934640522847, 'volume': 10938644, 'rate': 0.0007075843759928816, 'vol_chg': -0.3208919470336838, 'relation': (False, False), 'RSI': 65.99382746520915, 'price': {'opening': 24.45, 'closing': 24.68, 'highest': 24.77, 'lowest': 24.37, 'avg': 24.567500000000003}, 'KDJ': {'RSV': 100.00000000000001, 'K': 87.5009951335621, 'D': 83.48364211097145, 'J': 95.53570117874338}}
2017/01/23 {'chg': 0.002025931928687225, 'volume': 10107433, 'rate': -0.0026646882375887535, 'vol_chg': -0.07598848632426469, 'relation': (False, False), 'RSI': 70.0267428013995, 'price': {'opening': 24.89, 'closing': 24.73, 'highest': 25.01, 'lowest': 24.53, 'avg': 24.790000000000003}, 'KDJ': {'RSV': 100.0, 'K': 91.6673300890414, 'D': 86.21153810366143, 'J': 102.57891405980135}}
2017/01/24 {'chg': 0.009704811969268033, 'volume': 18151462, 'rate': 0.007785921901246042, 'vol_chg': 0.7958528144584288, 'relation': (True, False), 'RSI': 70.5338740355232, 'price': {'opening': 24.78, 'closing': 24.97, 'highest': 25.35, 'lowest': 24.6, 'avg': 24.925}, 'KDJ': {'RSV': 99.99999999999999, 'K': 94.44488672602759, 'D': 88.95598764445015, 'J': 105.4226848891825}}
2017/01/25 {'chg': -0.008810572687224625, 'volume': 9015319, 'rate': -0.011155882770362615, 'vol_chg': -0.503328216757416, 'relation': (False, False), 'RSI': 68.56525294031617, 'price': {'opening': 25.0, 'closing': 24.75, 'highest': 25.0, 'lowest': 24.4, 'avg': 24.7875}, 'KDJ': {'RSV': 86.74698795180728, 'K': 91.87892046795415, 'D': 89.93029858561815, 'J': 95.77616423262617}}
